SAMP_DATE,year,WRD_ID,C_Units,CONSTITUENT STANDARDIZED,STORET,FLAG,VALUE,UNITS,TXT_VALUE,METHOD,DL
2016-06-22,2016,100833,N-Nitrosodimethylamine (NDMA) (ng/L),N-Nitrosodimethylamine (NDMA),34438,<,2.0,ng/L,ND,EPA 521,2.0
2016-08-01,2016,100833,N-Nitrosodimethylamine (NDMA) (ng/L),N-Nitrosodimethylamine (NDMA),34438,,3.2,ng/L,3.2,EPA 521,2.0
2016-10-12,2016,100833,N-Nitrosodimethylamine (NDMA) (ng/L),N-Nitrosodimethylamine (NDMA),34438,<,2.0,ng/L,ND,EPA 521,2.0
2016-12-08,2016,100833,N-Nitrosodimethylamine (NDMA) (ng/L),N-Nitrosodimethylamine (NDMA),34438,,28.0,ng/L,28,EPA 521,2.0
2017-02-09,2017,100833,N-Nitrosodimethylamine (NDMA) (ng/L),N-Nitrosodimethylamine (NDMA),34438,,2.1,ng/L,2.1,EPA 521,2.0
2017-06-21,2017,100833,N-Nitrosodimethylamine (NDMA) (ng/L),N-Nitrosodimethylamine (NDMA),34438,<,2.0,ng/L,ND,EPA 521,2.0
2017-08-18,2017,100833,N-Nitrosodimethylamine (NDMA) (ng/L),N-Nitrosodimethylamine (NDMA),34438,,63.0,ng/L,63,EPA 521,2.0
2017-10-11,2017,100833,N-Nitrosodimethylamine (NDMA) (ng/L),N-Nitrosodimethylamine (NDMA),34438,,4.3,ng/L,4.3,EPA 521,2.0
2017-12-15,2017,100833,N-Nitrosodimethylamine (NDMA) (ng/L),N-Nitrosodimethylamine (NDMA),34438,,47.0,ng/L,47,EPA 521,2.0
2018-02-07,2018,100833,N-Nitrosodimethylamine (NDMA) (ng/L),N-Nitrosodimethylamine (NDMA),34438,<,2.0,ng/L,ND,EPA 521,2.0
2018-04-16,2018,100833,N-Nitrosodimethylamine (NDMA) (ng/L),N-Nitrosodimethylamine (NDMA),34438,,2.6,ng/L,2.6,EPA 521,2.0
2018-06-08,2018,100833,N-Nitrosodimethylamine (NDMA) (ng/L),N-Nitrosodimethylamine (NDMA),34438,,2.5,ng/L,2.5,EPA 521,2.0
2018-08-15,2018,100833,N-Nitrosodimethylamine (NDMA) (ng/L),N-Nitrosodimethylamine (NDMA),34438,,3.0,ng/L,3,EPA 521,2.0
2018-10-04,2018,100833,N-Nitrosodimethylamine (NDMA) (ng/L),N-Nitrosodimethylamine (NDMA),34438,,34.0,ng/L,34,EPA 521,2.0
2018-12-17,2018,100833,N-Nitrosodimethylamine (NDMA) (ng/L),N-Nitrosodimethylamine (NDMA),34438,<,2.3,ng/L,ND,EPA 521,2.3
2019-02-12,2019,100833,N-Nitrosodimethylamine (NDMA) (ng/L),N-Nitrosodimethylamine (NDMA),34438,<,2.2,ng/L,ND,EPA 521,2.2
2019-04-11,2019,100833,N-Nitrosodimethylamine (NDMA) (ng/L),N-Nitrosodimethylamine (NDMA),34438,<,2.1,ng/L,ND,EPA 521,2.1
2019-06-18,2019,100833,N-Nitrosodimethylamine (NDMA) (ng/L),N-Nitrosodimethylamine (NDMA),34438,<,2.1,ng/L,ND,EPA 521,2.1
2019-08-14,2019,100833,N-Nitrosodimethylamine (NDMA) (ng/L),N-Nitrosodimethylamine (NDMA),34438,,6.6,ng/L,6.6,EPA 521,2.1
2019-12-17,2019,100833,N-Nitrosodimethylamine (NDMA) (ng/L),N-Nitrosodimethylamine (NDMA),34438,<,2.2,ng/L,ND,EPA 521,2.2
2020-02-12,2020,100833,N-Nitrosodimethylamine (NDMA) (ng/L),N-Nitrosodimethylamine (NDMA),34438,<,2.2,ng/L,ND,EPA 521,2.2
2020-04-23,2020,100833,N-Nitrosodimethylamine (NDMA) (ng/L),N-Nitrosodimethylamine (NDMA),34438,<,2.1,ng/L,ND,EPA 521,2.1
2020-06-16,2020,100833,N-Nitrosodimethylamine (NDMA) (ng/L),N-Nitrosodimethylamine (NDMA),34438,<,2.0,ng/L,ND,EPA 521,2.0
2020-08-18,2020,100833,N-Nitrosodimethylamine (NDMA) (ng/L),N-Nitrosodimethylamine (NDMA),34438,<,2.0,ng/L,ND,EPA 521,2.0
2020-10-14,2020,100833,N-Nitrosodimethylamine (NDMA) (ng/L),N-Nitrosodimethylamine (NDMA),34438,<,2.0,ng/L,ND,EPA 521,2.0
2021-02-17,2021,100833,N-Nitrosodimethylamine (NDMA) (ng/L),N-Nitrosodimethylamine (NDMA),34438,<,2.1,ng/L,J,EPA 521,2.1
2021-04-13,2021,100833,N-Nitrosodimethylamine (NDMA) (ng/L),N-Nitrosodimethylamine (NDMA),34438,<,2.0,ng/L,ND,EPA 521,2.0
2021-06-15,2021,100833,N-Nitrosodimethylamine (NDMA) (ng/L),N-Nitrosodimethylamine (NDMA),34438,<,2.0,ng/L,ND,EPA 521,2.0
2021-08-12,2021,100833,N-Nitrosodimethylamine (NDMA) (ng/L),N-Nitrosodimethylamine (NDMA),34438,<,2.0,ng/L,ND,EPA 521,2.0
2021-10-06,2021,100833,N-Nitrosodimethylamine (NDMA) (ng/L),N-Nitrosodimethylamine (NDMA),34438,,2.3,ng/L,2.3,EPA 521,2.0
2021-12-15,2021,100833,N-Nitrosodimethylamine (NDMA) (ng/L),N-Nitrosodimethylamine (NDMA),34438,<,2.0,ng/L,ND,EPA 521,2.0
2022-02-15,2022,100833,N-Nitrosodimethylamine (NDMA) (ng/L),N-Nitrosodimethylamine (NDMA),34438,<,2.0,ng/L,ND,EPA 521,2.0
2022-04-07,2022,100833,N-Nitrosodimethylamine (NDMA) (ng/L),N-Nitrosodimethylamine (NDMA),34438,<,2.0,ng/L,ND,EPA 521,2.0
2013-02-06,2013,100833,Nickel (ug/L),Nickel,1067,<,5.0,ug/L,ND,EPA 200.8,5.0
2013-04-03,2013,100833,Nickel (ug/L),Nickel,1067,<,5.0,ug/L,ND,EPA 200.8,5.0
2013-06-11,2013,100833,Nickel (ug/L),Nickel,1067,<,5.0,ug/L,ND,EPA 200.8,5.0
2013-08-14,2013,100833,Nickel (ug/L),Nickel,1067,<,5.0,ug/L,ND,EPA 200.8,5.0
2013-10-03,2013,100833,Nickel (ug/L),Nickel,1067,<,5.0,ug/L,ND,EPA 200.8,5.0
2013-12-11,2013,100833,Nickel (ug/L),Nickel,1067,<,5.0,ug/L,ND,EPA 200.8,5.0
2014-02-18,2014,100833,Nickel (ug/L),Nickel,1067,<,5.0,ug/L,ND,EPA 200.8,5.0
2014-04-03,2014,100833,Nickel (ug/L),Nickel,1067,<,5.0,ug/L,ND,EPA 200.8,5.0
2014-06-03,2014,100833,Nickel (ug/L),Nickel,1067,,5.7,ug/L,5.7,EPA 200.8,5.0
2014-08-21,2014,100833,Nickel (ug/L),Nickel,1067,<,5.0,ug/L,ND,EPA 200.8,5.0
2014-10-28,2014,100833,Nickel (ug/L),Nickel,1067,,5.4,ug/L,5.4,EPA 200.8,5.0
2014-12-17,2014,100833,Nickel (ug/L),Nickel,1067,<,5.0,ug/L,ND,EPA 200.8,5.0
2015-02-19,2015,100833,Nickel (ug/L),Nickel,1067,<,5.0,ug/L,ND,EPA 200.8,5.0
2015-04-16,2015,100833,Nickel (ug/L),Nickel,1067,<,5.0,ug/L,ND,EPA 200.8,5.0
2015-06-04,2015,100833,Nickel (ug/L),Nickel,1067,<,5.0,ug/L,ND,EPA 200.8,5.0
2015-08-23,2015,100833,Nickel (ug/L),Nickel,1067,,6.4,ug/L,6.4,EPA 200.8,5.0
2015-10-08,2015,100833,Nickel (ug/L),Nickel,1067,<,5.0,ug/L,ND,EPA 200.8,5.0
2015-12-09,2015,100833,Nickel (ug/L),Nickel,1067,<,5.0,ug/L,ND,EPA 200.8,5.0
2016-02-10,2016,100833,Nickel (ug/L),Nickel,1067,<,5.0,ug/L,ND,EPA 200.8,5.0
2016-04-18,2016,100833,Nickel (ug/L),Nickel,1067,<,5.0,ug/L,ND,EPA 200.8,5.0
2016-06-22,2016,100833,Nickel (ug/L),Nickel,1067,<,25.0,ug/L,ND,EPA 200.8,25.0
2016-08-01,2016,100833,Nickel (ug/L),Nickel,1067,<,5.0,ug/L,ND,EPA 200.8,5.0
2016-10-12,2016,100833,Nickel (ug/L),Nickel,1067,<,5.0,ug/L,ND,EPA 200.8,5.0
2016-12-08,2016,100833,Nickel (ug/L),Nickel,1067,<,5.0,ug/L,ND,EPA 200.8,5.0
2017-02-09,2017,100833,Nickel (ug/L),Nickel,1067,<,5.0,ug/L,ND,EPA 200.8,5.0
2017-06-21,2017,100833,Nickel (ug/L),Nickel,1067,<,5.0,ug/L,ND,EPA 200.8,5.0
2017-08-18,2017,100833,Nickel (ug/L),Nickel,1067,,5.7,ug/L,5.7,EPA 200.8,5.0
2017-10-11,2017,100833,Nickel (ug/L),Nickel,1067,<,5.0,ug/L,ND,EPA 200.8,5.0
2017-12-15,2017,100833,Nickel (ug/L),Nickel,1067,,6.2,ug/L,6.2,EPA 200.8,5.0
2018-02-07,2018,100833,Nickel (ug/L),Nickel,1067,,5.9,ug/L,5.9,EPA 200.8,5.0
2018-04-16,2018,100833,Nickel (ug/L),Nickel,1067,,5.8,ug/L,5.8,EPA 200.8,5.0
2018-06-08,2018,100833,Nickel (ug/L),Nickel,1067,,8.2,ug/L,8.2,EPA 200.8,5.0
2018-08-15,2018,100833,Nickel (ug/L),Nickel,1067,,5.8,ug/L,5.8,EPA 200.8,5.0
2018-10-04,2018,100833,Nickel (ug/L),Nickel,1067,,9.4,ug/L,9.4,EPA 200.8,5.0
2018-12-17,2018,100833,Nickel (ug/L),Nickel,1067,<,5.0,ug/L,ND,EPA 200.8,5.0
2019-02-12,2019,100833,Nickel (ug/L),Nickel,1067,<,5.0,ug/L,ND,EPA 200.8,5.0
2019-04-11,2019,100833,Nickel (ug/L),Nickel,1067,<,5.0,ug/L,ND,EPA 200.8,5.0
2019-06-18,2019,100833,Nickel (ug/L),Nickel,1067,<,5.0,ug/L,ND,EPA 200.8,5.0
2019-08-14,2019,100833,Nickel (ug/L),Nickel,1067,,6.5,ug/L,6.5,EPA 200.8,5.0
2019-12-17,2019,100833,Nickel (ug/L),Nickel,1067,<,5.0,ug/L,ND,EPA 200.8,5.0
2020-02-12,2020,100833,Nickel (ug/L),Nickel,1067,<,5.0,ug/L,J,EPA 200.8,5.0
2020-04-23,2020,100833,Nickel (ug/L),Nickel,1067,<,5.0,ug/L,J,EPA 200.8,5.0
2020-06-16,2020,100833,Nickel (ug/L),Nickel,1067,<,5.0,ug/L,ND,EPA 200.8,5.0
2020-08-18,2020,100833,Nickel (ug/L),Nickel,1067,<,5.0,ug/L,J,EPA 200.8,5.0
2020-10-14,2020,100833,Nickel (ug/L),Nickel,1067,<,5.0,ug/L,J,EPA 200.8,5.0
2021-02-17,2021,100833,Nickel (ug/L),Nickel,1067,<,5.0,ug/L,J,EPA 200.8,5.0
2021-04-13,2021,100833,Nickel (ug/L),Nickel,1067,<,5.0,ug/L,J,EPA 200.8,5.0
2021-06-15,2021,100833,Nickel (ug/L),Nickel,1067,<,5.0,ug/L,ND,EPA 200.8,5.0
2021-08-12,2021,100833,Nickel (ug/L),Nickel,1067,<,5.0,ug/L,J,EPA 200.8,5.0
2021-10-06,2021,100833,Nickel (ug/L),Nickel,1067,,5.6,ug/L,5.6,EPA 200.8,5.0
2021-12-15,2021,100833,Nickel (ug/L),Nickel,1067,,6.1,ug/L,6.1,EPA 200.8,5.0
2022-02-15,2022,100833,Nickel (ug/L),Nickel,1067,<,5.0,ug/L,J,EPA 200.8,5.0
2022-04-07,2022,100833,Nickel (ug/L),Nickel,1067,<,5.0,ug/L,J,EPA 200.8,5.0
2022-06-16,2022,100833,Nickel (ug/L),Nickel,1067,,6.2,ug/L,6.2,200.8,5.0
2022-08-10,2022,100833,Nickel (ug/L),Nickel,1067,,6.3,ug/L,6.3,200.8,5.0
2022-10-19,2022,100833,Nickel (ug/L),Nickel,1067,<,5.0,ug/L,ND,200.8,5.0
2013-02-06,2013,100833,Nitrate (as N) (mg/L),Nitrate (as N),620,,7.2,mg/L,7.2,EPA 300.0,0.5
2013-04-03,2013,100833,Nitrate (as N) (mg/L),Nitrate (as N),620,,7.0,mg/L,7,EPA 300.0,0.5
2013-06-11,2013,100833,Nitrate (as N) (mg/L),Nitrate (as N),620,,6.5,mg/L,6.5,EPA 300.0,0.2
2013-08-14,2013,100833,Nitrate (as N) (mg/L),Nitrate (as N),620,,5.9,mg/L,5.9,EPA 300.0,0.5
2013-10-03,2013,100833,Nitrate (as N) (mg/L),Nitrate (as N),620,,5.3,mg/L,5.3,EPA 300.0,0.2
2013-12-11,2013,100833,Nitrate (as N) (mg/L),Nitrate (as N),620,,7.7,mg/L,7.7,EPA 300.0,0.5
2014-02-18,2014,100833,Nitrate (as N) (mg/L),Nitrate (as N),620,,5.3,mg/L,5.3,EPA 300.0,0.5
2014-04-03,2014,100833,Nitrate (as N) (mg/L),Nitrate (as N),620,,5.3,mg/L,5.3,EPA 300.0,0.5
2014-06-03,2014,100833,Nitrate (as N) (mg/L),Nitrate (as N),620,,6.7,mg/L,6.7,EPA 300.0,0.5
2014-08-21,2014,100833,Nitrate (as N) (mg/L),Nitrate (as N),620,,6.5,mg/L,6.5,EPA 300.0,0.5
2014-10-28,2014,100833,Nitrate (as N) (mg/L),Nitrate (as N),620,,6.7,mg/L,6.7,EPA 300.0,0.5
2014-12-17,2014,100833,Nitrate (as N) (mg/L),Nitrate (as N),620,,3.7,mg/L,3.7,EPA 300.0,0.2
2015-02-19,2015,100833,Nitrate (as N) (mg/L),Nitrate (as N),620,,3.2,mg/L,3.2,EPA 300.0,0.2
2015-04-16,2015,100833,Nitrate (as N) (mg/L),Nitrate (as N),620,,1.5,mg/L,1.5,EPA 300.0,0.2
2015-06-04,2015,100833,Nitrate (as N) (mg/L),Nitrate (as N),620,,6.7,mg/L,6.7,EPA 300.0,0.5
2015-08-23,2015,100833,Nitrate (as N) (mg/L),Nitrate (as N),620,,6.4,mg/L,6.4,EPA 300.0,0.5
2015-10-08,2015,100833,Nitrate (as N) (mg/L),Nitrate (as N),620,,6.6,mg/L,6.6,EPA 300.0,0.2
2015-12-09,2015,100833,Nitrate (as N) (mg/L),Nitrate (as N),620,,7.6,mg/L,7.6,EPA 300.0,0.2
2016-02-10,2016,100833,Nitrate (as N) (mg/L),Nitrate (as N),620,,7.2,mg/L,7.2,EPA 300.0,0.2
2016-04-18,2016,100833,Nitrate (as N) (mg/L),Nitrate (as N),620,,7.3,mg/L,7.3,EPA 300.0,0.5
2016-06-22,2016,100833,Nitrate (as N) (mg/L),Nitrate (as N),620,,6.9,mg/L,6.9,EPA 300.0,0.5
2016-08-01,2016,100833,Nitrate (as N) (mg/L),Nitrate (as N),620,,7.1,mg/L,7.1,EPA 300.0,1.0
2016-10-12,2016,100833,Nitrate (as N) (mg/L),Nitrate (as N),620,,6.9,mg/L,6.9,EPA 300.0,0.5
2016-12-08,2016,100833,Nitrate (as N) (mg/L),Nitrate (as N),620,,6.4,mg/L,6.4,EPA 300.0,0.5
2017-02-09,2017,100833,Nitrate (as N) (mg/L),Nitrate (as N),620,,4.0,mg/L,4,EPA 300.0,0.2
2017-06-21,2017,100833,Nitrate (as N) (mg/L),Nitrate (as N),620,,6.0,mg/L,6,EPA 300.0,0.5
2017-08-18,2017,100833,Nitrate (as N) (mg/L),Nitrate (as N),620,,4.9,mg/L,4.9,EPA 300.0,0.5
2017-10-11,2017,100833,Nitrate (as N) (mg/L),Nitrate (as N),620,,5.7,mg/L,5.7,EPA 300.0,0.5
2017-12-15,2017,100833,Nitrate (as N) (mg/L),Nitrate (as N),620,,6.1,mg/L,6.1,EPA 300.0,0.5
2018-02-07,2018,100833,Nitrate (as N) (mg/L),Nitrate (as N),620,,8.0,mg/L,8,EPA 300.0,0.5
2018-04-16,2018,100833,Nitrate (as N) (mg/L),Nitrate (as N),620,,5.6,mg/L,5.6,EPA 300.0,0.5
2018-06-08,2018,100833,Nitrate (as N) (mg/L),Nitrate (as N),620,,6.1,mg/L,6.1,EPA 300.0,0.5
2018-08-15,2018,100833,Nitrate (as N) (mg/L),Nitrate (as N),620,,7.1,mg/L,7.1,EPA 300.0,0.5
2018-10-04,2018,100833,Nitrate (as N) (mg/L),Nitrate (as N),620,,6.3,mg/L,6.3,EPA 300.0,0.5
2018-12-17,2018,100833,Nitrate (as N) (mg/L),Nitrate (as N),620,,4.2,mg/L,4.2,EPA 300.0,0.5
2019-02-12,2019,100833,Nitrate (as N) (mg/L),Nitrate (as N),620,,1.5,mg/L,1.5,EPA 300.0,0.2
2019-04-11,2019,100833,Nitrate (as N) (mg/L),Nitrate (as N),620,,1.9,mg/L,1.9,EPA 300.0,0.2
2019-06-18,2019,100833,Nitrate (as N) (mg/L),Nitrate (as N),620,,3.5,mg/L,3.5,EPA 300.0,0.5
2019-08-14,2019,100833,Nitrate (as N) (mg/L),Nitrate (as N),620,,4.7,mg/L,4.7,EPA 300.0,0.5
2019-12-17,2019,100833,Nitrate (as N) (mg/L),Nitrate (as N),620,,3.8,mg/L,3.8,EPA 300.0,0.1
2020-02-12,2020,100833,Nitrate (as N) (mg/L),Nitrate (as N),620,,4.0,mg/L,4,EPA 300.0,0.5
2020-04-23,2020,100833,Nitrate (as N) (mg/L),Nitrate (as N),620,,4.0,mg/L,4,EPA 300.0,0.5
2020-06-16,2020,100833,Nitrate (as N) (mg/L),Nitrate (as N),620,,4.1,mg/L,4.1,EPA 300.0,0.5
2020-08-18,2020,100833,Nitrate (as N) (mg/L),Nitrate (as N),620,,3.7,mg/L,3.7,EPA 300.0,0.5
2020-10-14,2020,100833,Nitrate (as N) (mg/L),Nitrate (as N),620,,4.5,mg/L,4.5,EPA 300.0,0.5
2021-02-17,2021,100833,Nitrate (as N) (mg/L),Nitrate (as N),620,,4.0,mg/L,4,EPA 300.0,0.5
2021-04-13,2021,100833,Nitrate (as N) (mg/L),Nitrate (as N),620,,3.7,mg/L,3.7,EPA 300.0,0.5
2021-06-15,2021,100833,Nitrate (as N) (mg/L),Nitrate (as N),620,,4.1,mg/L,4.1,EPA 300.0,0.5
2021-08-12,2021,100833,Nitrate (as N) (mg/L),Nitrate (as N),620,,2.0,mg/L,2,EPA 300.0,0.5
2021-10-06,2021,100833,Nitrate (as N) (mg/L),Nitrate (as N),620,,4.1,mg/L,4.1,EPA 300.0,0.25
2021-12-15,2021,100833,Nitrate (as N) (mg/L),Nitrate (as N),620,,4.5,mg/L,4.5,EPA 300.0,0.25
2022-02-15,2022,100833,Nitrate (as N) (mg/L),Nitrate (as N),620,,4.5,mg/L,4.5,EPA 300.0,0.1
2022-04-07,2022,100833,Nitrate (as N) (mg/L),Nitrate (as N),620,,3.3,mg/L,3.3,EPA 300.0,0.25
2022-06-16,2022,100833,Nitrate (as N) (mg/L),Nitrate (as N),620,,3.5,mg/L,3.5,300,0.1
2022-08-10,2022,100833,Nitrate (as N) (mg/L),Nitrate (as N),620,,5.8,mg/L,5.8,300,0.25
2022-10-19,2022,100833,Nitrate (as N) (mg/L),Nitrate (as N),620,,3.5,mg/L,3.5,300,0.25
2020-02-12,2020,100833,Nitrate (as NO3) (mg/L),Nitrate (as NO3),71850,,18.0,mg/L,18,EPA 300.0,2.2
2020-04-23,2020,100833,Nitrate (as NO3) (mg/L),Nitrate (as NO3),71850,,18.0,mg/L,18,EPA 300.0,2.2
2020-08-18,2020,100833,Nitrate (as NO3) (mg/L),Nitrate (as NO3),71850,,16.0,mg/L,16,EPA 300.0,2.2
2020-10-14,2020,100833,Nitrate (as NO3) (mg/L),Nitrate (as NO3),71850,,20.0,mg/L,20,EPA 300.0,2.2
2021-02-17,2021,100833,Nitrate (as NO3) (mg/L),Nitrate (as NO3),71850,,18.0,mg/L,18,EPA 300.0,2.2
2021-04-13,2021,100833,Nitrate (as NO3) (mg/L),Nitrate (as NO3),71850,,16.0,mg/L,16,EPA 300.0,2.2
2021-08-12,2021,100833,Nitrate (as NO3) (mg/L),Nitrate (as NO3),71850,,9.0,mg/L,9,EPA 300.0,2.2
2021-10-06,2021,100833,Nitrate (as NO3) (mg/L),Nitrate (as NO3),71850,,18.0,mg/L,18,EPA 300.0,1.1
2022-02-15,2022,100833,Nitrate (as NO3) (mg/L),Nitrate (as NO3),71850,,20.0,mg/L,20,EPA 300.0,0.44
2022-04-07,2022,100833,Nitrate (as NO3) (mg/L),Nitrate (as NO3),71850,,14.0,mg/L,14,EPA 300.0,1.1
2015-04-16,2015,100833,Odor (TON),Odor,86,<,1.0,TON,ND,SM 2150B,1.0
2018-02-07,2018,100833,Odor (TON),Odor,86,,2.0,TON,2,SM 2150B,1.0
2018-08-15,2018,100833,Odor (TON),Odor,86,,2.0,TON,2,SM 2150B,1.0
2018-10-04,2018,100833,Odor (TON),Odor,86,,2.0,TON,2,SM 2150B,1.0
2020-02-12,2020,100833,Odor (TON),Odor,86,,2.0,TON,2,SM 2150B,1.0
2020-04-23,2020,100833,Odor (TON),Odor,86,<,1.0,TON,1,SM 2150B,1.0
2020-08-18,2020,100833,Odor (TON),Odor,86,<,1.0,TON,1,SM 2150B,1.0
2020-10-14,2020,100833,Odor (TON),Odor,86,,2.0,TON,2,SM 2150B,1.0
2021-02-17,2021,100833,Odor (TON),Odor,86,<,1.0,TON,1,SM 2150B,1.0
2021-04-13,2021,100833,Odor (TON),Odor,86,<,1.0,TON,1,SM 2150B,1.0
2021-08-12,2021,100833,Odor (TON),Odor,86,<,1.0,TON,1,SM 2150B,1.0
2021-10-06,2021,100833,Odor (TON),Odor,86,<,1.0,TON,ND,SM 2150B,1.0
2022-02-15,2022,100833,Odor (TON),Odor,86,<,1.0,TON,ND,SM 2150B,1.0
2022-04-07,2022,100833,Odor (TON),Odor,86,<,1.0,TON,ND,SM 2150B,1.0
2022-08-10,2022,100833,Odor (TON),Odor,86,<,1.0,TON,1,SM 2150B,1.0
2022-10-19,2022,100833,Odor (TON),Odor,86,<,1.0,TON,1,SM 2150B,1.0
2013-02-06,2013,100833,"Organic Nitrogen, Calculated (mg/L)","Organic Nitrogen, Calculated",605,<,0.2,mg/L,ND,EPA 351.2,0.2
2013-04-03,2013,100833,"Organic Nitrogen, Calculated (mg/L)","Organic Nitrogen, Calculated",605,,0.25,mg/L,0.25,EPA 351.2,0.2
2013-06-11,2013,100833,"Organic Nitrogen, Calculated (mg/L)","Organic Nitrogen, Calculated",605,,0.45,mg/L,0.45,EPA 351.2,0.2
2013-08-14,2013,100833,"Organic Nitrogen, Calculated (mg/L)","Organic Nitrogen, Calculated",605,,0.43,mg/L,0.43,EPA 351.2,0.2
2013-10-03,2013,100833,"Organic Nitrogen, Calculated (mg/L)","Organic Nitrogen, Calculated",605,<,0.2,mg/L,ND,EPA 351.2,0.2
2013-12-11,2013,100833,"Organic Nitrogen, Calculated (mg/L)","Organic Nitrogen, Calculated",605,,0.23,mg/L,0.23,EPA 351.2,0.2
2014-02-18,2014,100833,"Organic Nitrogen, Calculated (mg/L)","Organic Nitrogen, Calculated",605,,0.44,mg/L,0.44,EPA 351.2,0.2
2014-04-03,2014,100833,"Organic Nitrogen, Calculated (mg/L)","Organic Nitrogen, Calculated",605,<,0.2,mg/L,ND,EPA 351.2,0.2
2014-06-03,2014,100833,"Organic Nitrogen, Calculated (mg/L)","Organic Nitrogen, Calculated",605,<,0.2,mg/L,0.2,EPA 351.2,0.2
2014-08-21,2014,100833,"Organic Nitrogen, Calculated (mg/L)","Organic Nitrogen, Calculated",605,,0.31,mg/L,0.31,EPA 351.2,0.2
2014-10-28,2014,100833,"Organic Nitrogen, Calculated (mg/L)","Organic Nitrogen, Calculated",605,,0.5,mg/L,0.5,EPA 351.2,0.2
2014-12-17,2014,100833,"Organic Nitrogen, Calculated (mg/L)","Organic Nitrogen, Calculated",605,,0.25,mg/L,0.25,EPA 351.2,0.2
2015-02-19,2015,100833,"Organic Nitrogen, Calculated (mg/L)","Organic Nitrogen, Calculated",605,<,0.2,mg/L,ND,EPA 351.2,0.2
2015-04-16,2015,100833,"Organic Nitrogen, Calculated (mg/L)","Organic Nitrogen, Calculated",605,<,0.2,mg/L,0.2,EPA 351.2,0.2
2015-06-04,2015,100833,"Organic Nitrogen, Calculated (mg/L)","Organic Nitrogen, Calculated",605,,0.38,mg/L,0.38,EPA 351.2,0.2
2015-08-23,2015,100833,"Organic Nitrogen, Calculated (mg/L)","Organic Nitrogen, Calculated",605,,0.23,mg/L,0.23,EPA 351.2,0.2
2015-10-08,2015,100833,"Organic Nitrogen, Calculated (mg/L)","Organic Nitrogen, Calculated",605,,0.41,mg/L,0.41,EPA 351.2,0.2
2015-12-09,2015,100833,"Organic Nitrogen, Calculated (mg/L)","Organic Nitrogen, Calculated",605,,0.39,mg/L,0.39,EPA 351.2,0.2
2016-02-10,2016,100833,"Organic Nitrogen, Calculated (mg/L)","Organic Nitrogen, Calculated",605,<,0.2,mg/L,ND,EPA 351.2,0.2
2016-04-18,2016,100833,"Organic Nitrogen, Calculated (mg/L)","Organic Nitrogen, Calculated",605,,0.27,mg/L,0.27,EPA 351.2,0.2
2016-06-22,2016,100833,"Organic Nitrogen, Calculated (mg/L)","Organic Nitrogen, Calculated",605,<,0.2,mg/L,ND,EPA 351.2,0.2
2016-08-01,2016,100833,"Organic Nitrogen, Calculated (mg/L)","Organic Nitrogen, Calculated",605,,0.33,mg/L,0.33,EPA 351.2,0.2
2016-10-12,2016,100833,"Organic Nitrogen, Calculated (mg/L)","Organic Nitrogen, Calculated",605,<,0.2,mg/L,ND,EPA 351.2,0.2
2016-12-08,2016,100833,"Organic Nitrogen, Calculated (mg/L)","Organic Nitrogen, Calculated",605,,0.43,mg/L,0.43,EPA 351.2,0.2
2017-02-09,2017,100833,"Organic Nitrogen, Calculated (mg/L)","Organic Nitrogen, Calculated",605,,0.35,mg/L,0.35,EPA 351.2,0.2
2017-06-21,2017,100833,"Organic Nitrogen, Calculated (mg/L)","Organic Nitrogen, Calculated",605,,0.28,mg/L,0.28,EPA 351.2,0.2
2017-08-18,2017,100833,"Organic Nitrogen, Calculated (mg/L)","Organic Nitrogen, Calculated",605,,0.25,mg/L,0.25,EPA 351.2,0.2
2017-10-11,2017,100833,"Organic Nitrogen, Calculated (mg/L)","Organic Nitrogen, Calculated",605,<,0.2,mg/L,ND,EPA 351.2,0.2
2017-12-15,2017,100833,"Organic Nitrogen, Calculated (mg/L)","Organic Nitrogen, Calculated",605,,0.22,mg/L,0.22,EPA 351.2,0.2
2018-02-07,2018,100833,"Organic Nitrogen, Calculated (mg/L)","Organic Nitrogen, Calculated",605,,0.21,mg/L,0.21,EPA 351.2,0.2
2018-04-16,2018,100833,"Organic Nitrogen, Calculated (mg/L)","Organic Nitrogen, Calculated",605,,0.28,mg/L,0.28,EPA 351.2,0.2
2018-06-08,2018,100833,"Organic Nitrogen, Calculated (mg/L)","Organic Nitrogen, Calculated",605,,0.32,mg/L,0.32,EPA 351.2,0.2
2018-08-15,2018,100833,"Organic Nitrogen, Calculated (mg/L)","Organic Nitrogen, Calculated",605,,0.28,mg/L,0.28,EPA 351.2,0.2
2018-10-04,2018,100833,"Organic Nitrogen, Calculated (mg/L)","Organic Nitrogen, Calculated",605,,0.59,mg/L,0.59,EPA 351.2,0.2
2018-12-17,2018,100833,"Organic Nitrogen, Calculated (mg/L)","Organic Nitrogen, Calculated",605,,0.24,mg/L,0.24,EPA 351.2,0.2
2019-02-12,2019,100833,"Organic Nitrogen, Calculated (mg/L)","Organic Nitrogen, Calculated",605,<,0.2,mg/L,ND,EPA 351.2,0.2
2019-04-11,2019,100833,"Organic Nitrogen, Calculated (mg/L)","Organic Nitrogen, Calculated",605,<,0.2,mg/L,ND,EPA 351.2,0.2
